,Status ID,Customer ID,Count_x,Quarter_x,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Service ID,Count_y,Quarter_y,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
3613,WHERRI7747,4735-BJKOU,1,Q3,5,Stayed,No,0,64,3915,,,QNHSNQFZQ5258,1,Q3,No,0,40,,Yes,8.36,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.15,804.85,0.0,0,334.4,1139.25,1,Female,33,No,No,No,No,0
3614,WLWTAT2279,0274-JKUJR,1,Q3,3,Stayed,No,0,76,3332,,,PKRBCFYAW8432,1,Q3,Yes,9,7,Offer E,No,0.0,No,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,58.85,465.7,0.0,0,0.0,465.7,1,Male,21,Yes,No,Yes,Yes,2
3615,YKSRXE1972,5740-YHGTW,1,Q3,4,Stayed,No,0,49,4551,,,OSBRPVZXR6834,1,Q3,Yes,8,70,,Yes,32.38,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,97.55,6669.05,0.0,0,2266.6,8935.65,1,Male,62,No,No,Yes,Yes,3
3616,QLMDUH4828,8917-SZTTJ,1,Q3,5,Stayed,No,0,50,6315,,,SZVNHBWTA8873,1,Q3,Yes,7,60,,Yes,21.98,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1161.75,0.0,0,1318.8,2480.55,1,Male,31,No,No,Yes,Yes,1
3617,VUJIUA3355,1696-MZVAU,1,Q3,3,Stayed,No,0,21,4259,,,KKFDVVUZR5593,1,Q3,Yes,8,39,,No,0.0,No,Yes,DSL,48,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,25.25,947.75,0.0,0,0.0,947.75,1,Male,27,Yes,No,Yes,No,0
3618,BOODGR9936,7359-WWYJV,1,Q3,4,Stayed,No,0,53,6274,,,OLBOLWKVQ3629,1,Q3,Yes,5,72,,Yes,6.29,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.45,8375.05,0.0,0,452.88,8827.93,1,Male,53,No,No,Yes,No,0
3619,QUNFCQ3346,4906-ZHGPK,1,Q3,3,Stayed,No,0,77,5276,,,SDXEPKRNO3747,1,Q3,Yes,3,54,,Yes,48.45,Yes,Yes,DSL,28,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.7,3770.0,0.0,0,2616.3,6386.3,1,Male,49,No,No,Yes,No,0
3620,DFMJUR2625,3795-GWTRD,1,Q3,4,Stayed,No,0,64,4626,,,ZNXUKWTHO9939,1,Q3,Yes,7,63,,Yes,6.33,No,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.55,4707.85,0.0,0,398.79,5106.64,1,Female,58,No,No,Yes,No,0
3621,GFNDUO7683,1298-PHBTI,1,Q3,3,Stayed,No,0,43,5952,,,LKZYQRSVV4255,1,Q3,Yes,9,71,,Yes,33.67,Yes,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.8,6152.4,0.0,0,2390.57,8542.97,1,Male,40,No,No,Yes,Yes,3
3622,JMXCBP4696,6223-DHJGV,1,Q3,4,Stayed,No,0,49,5956,,,TVSQFXKJO6297,1,Q3,No,0,42,,Yes,23.25,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.65,958.1,0.0,0,976.5,1934.6,1,Female,56,No,No,No,No,0
3623,YFYNVY7131,6961-MJKBO,1,Q3,4,Stayed,No,0,72,4342,,,IOVAELNYA2112,1,Q3,No,0,47,,Yes,6.61,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.45,943.0,0.0,0,310.67,1253.67,1,Male,27,Yes,No,No,No,0
3624,UPECWQ7636,8158-WPEZG,1,Q3,4,Stayed,No,0,61,4986,,,EXVPBXTBL9379,1,Q3,No,0,11,,No,0.0,No,Yes,DSL,73,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.65,425.1,0.0,0,0.0,425.1,1,Male,20,Yes,No,No,No,0
3625,PSWRMF7625,0727-BNRLG,1,Q3,3,Stayed,No,0,20,5709,,,KJJYEMQCP1886,1,Q3,No,0,69,Offer A,Yes,49.35,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.65,6743.55,0.0,0,3405.15,10148.7,1,Male,41,No,No,No,No,0
3626,PFBHIO7382,6435-SRWBJ,1,Q3,4,Stayed,No,0,36,5269,,,ICMWRNTTX4237,1,Q3,No,0,5,Offer E,Yes,29.74,Yes,Yes,Fiber Optic,42,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.75,417.75,0.0,0,148.7,566.45,1,Female,21,Yes,No,No,No,0
3627,IJMCQN5764,9964-WBQDJ,1,Q3,5,Stayed,No,0,56,4412,,,CMPMBTWNW2848,1,Q3,Yes,1,71,Offer A,Yes,24.72,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.4,1725.4,0.0,0,1755.12,3480.52,1,Female,19,Yes,No,Yes,No,0
3628,LJDHQD1953,6303-KFWSL,1,Q3,4,Stayed,No,0,55,5481,,,BQNFFSZSY4366,1,Q3,No,0,29,,Yes,39.35,Yes,Yes,DSL,69,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,55.25,1620.2,0.0,0,1141.15,2761.35,1,Female,28,Yes,No,No,No,0
3629,LRWCYP2427,1702-CCFNJ,1,Q3,3,Stayed,No,0,49,4729,,,ZDYOMKGGD6752,1,Q3,Yes,3,52,,Yes,44.65,Yes,Yes,Cable,3,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.35,3169.55,0.0,0,2321.8,5491.35,1,Male,39,No,No,Yes,No,0
3630,TUQVIJ1265,8932-CZHRQ,1,Q3,4,Stayed,No,0,33,5395,,,ESVUPCEAM9742,1,Q3,No,0,68,Offer A,Yes,20.29,Yes,Yes,DSL,29,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,76.75,5233.25,0.0,0,1379.72,6612.97,1,Male,40,No,No,No,No,0
3631,GHBMEK2646,0386-CWRGM,1,Q3,4,Stayed,No,0,47,2320,,,YUXXBTYDD9541,1,Q3,Yes,9,46,,Yes,47.5,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,967.85,0.0,0,2185.0,3152.85,1,Female,61,No,No,Yes,Yes,1
3632,UEYNEW8468,5515-RUGKN,1,Q3,5,Stayed,No,0,53,5317,,,ZKYMFROPY4952,1,Q3,No,0,8,,Yes,30.53,No,Yes,DSL,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.75,438.05,0.0,0,244.24,682.29,1,Male,63,No,No,No,No,0
3633,LGZRWN5159,0404-AHASP,1,Q3,3,Stayed,No,0,36,6436,,,YUSXPVTJG5587,1,Q3,Yes,10,72,Offer A,Yes,27.97,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1421.9,0.0,0,2013.84,3435.74,1,Male,23,Yes,No,Yes,No,0
3634,LGKVQH4659,7279-NMVJC,1,Q3,4,Stayed,No,0,70,2093,,,RNUBJYGPN6762,1,Q3,No,0,17,,Yes,25.62,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,323.15,0.0,0,435.54,758.69,1,Female,38,No,No,No,No,0
3635,NBDZJL2418,2081-VEYEH,1,Q3,3,Joined,No,0,70,5653,,,KBFSECBCC5683,1,Q3,No,0,3,Offer E,Yes,12.66,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.95,318.6,0.0,0,37.98,356.58,1,Male,42,No,No,No,No,0
3636,MXGAHT9864,9060-HJJRW,1,Q3,4,Stayed,No,0,62,4380,,,HTESEUXTI1489,1,Q3,No,0,51,,No,0.0,No,Yes,DSL,24,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,56.4,2928.5,0.0,0,0.0,2928.5,1,Female,52,No,No,No,No,0
3637,VXNRRP2839,2587-YNLES,1,Q3,4,Stayed,No,0,42,5874,,,USCKNKDDZ4223,1,Q3,Yes,4,6,Offer E,Yes,25.05,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,100.35,0.0,0,150.3,250.65,1,Female,52,No,No,Yes,Yes,1
3638,MMVTQL8526,7398-SKNQZ,1,Q3,5,Joined,No,0,58,2330,,,FNGICLGWY6646,1,Q3,Yes,5,3,,Yes,2.97,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.9,273.2,0.0,0,8.91,282.11,1,Female,51,No,No,Yes,No,0
3639,QMPUXL6634,1958-RNRKS,1,Q3,4,Stayed,No,0,45,3712,,,EGKAQTEVP7777,1,Q3,Yes,4,30,,Yes,5.56,Yes,Yes,DSL,8,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49.9,1441.95,0.0,100,166.8,1708.75,1,Male,62,No,No,Yes,No,0
3640,ECLWKD6765,5136-RGMZO,1,Q3,4,Stayed,No,0,37,4443,,,HZRIXBNLS2356,1,Q3,No,0,31,,Yes,6.4,Yes,Yes,Cable,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2168.15,0.0,0,198.4,2366.55,1,Male,39,No,No,No,No,0
3641,GFDRIP4257,8345-MVDYC,1,Q3,3,Stayed,No,0,41,5937,,,MXJRHMEQS7218,1,Q3,No,0,45,Offer B,Yes,37.39,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.65,3618.7,0.0,0,1682.55,5301.25,1,Female,57,No,No,No,No,0
3642,CEASNJ4117,8226-BXGES,1,Q3,3,Stayed,No,0,67,5519,,,RDUYDHCXX7422,1,Q3,Yes,5,64,Offer B,Yes,13.8,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.45,5692.65,0.0,0,883.2,6575.85,1,Male,30,No,No,Yes,No,0
3643,DOZFMI9174,1015-OWJKI,1,Q3,4,Joined,No,0,59,5279,,,BWMAPFZRM3574,1,Q3,No,0,1,,Yes,5.02,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,19.05,0.0,0,5.02,24.07,1,Male,46,No,No,No,No,0
3644,JBOQFR6953,2040-XBAVJ,1,Q3,3,Stayed,No,0,32,4700,,,CDBICLYJZ7676,1,Q3,No,0,72,Offer A,Yes,24.95,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.45,8100.55,0.0,0,1796.4,9896.95,1,Male,51,No,No,Yes,Yes,1
3645,SAVKCK7913,8887-IPQNC,1,Q3,5,Stayed,No,0,58,5014,,,SWHXFCDJH1169,1,Q3,Yes,4,7,,Yes,31.43,No,Yes,DSL,24,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.25,313.45,0.0,0,220.01,533.46,1,Female,61,No,No,Yes,No,0
3646,HLIVNC4781,8646-JCOMS,1,Q3,5,Stayed,No,0,38,4958,,,LIGGKKPBE5723,1,Q3,Yes,6,66,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0.0,0,773.52,6904.47,1,Female,43,No,No,Yes,No,0
3647,ITHPRZ2683,1222-KJNZD,1,Q3,3,Stayed,No,0,72,5918,,,EJWHLFAMJ9515,1,Q3,Yes,2,40,Offer B,Yes,1.89,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.4,745.3,0.0,0,75.6,820.9,1,Male,61,No,No,Yes,Yes,1
3648,UKXHAJ3212,0106-GHRQR,1,Q3,5,Stayed,No,0,39,3360,,,IAMYLUNZJ5426,1,Q3,No,0,16,,Yes,25.71,Yes,Yes,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0,411.36,1623.46,1,Male,24,Yes,No,No,No,0
3649,VRBNYC3724,3768-VHXQO,1,Q3,4,Stayed,No,0,51,4833,,,SEAYVADIS3639,1,Q3,Yes,9,67,Offer A,Yes,3.28,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1583.5,0.0,0,219.76,1803.26,1,Male,19,Yes,No,Yes,No,0
3650,EDRGQH6328,8952-WCVCD,1,Q3,3,Stayed,No,0,65,2719,,,JPDOLFQOK5655,1,Q3,Yes,2,41,Offer B,Yes,9.85,No,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.45,4162.05,0.0,0,403.85,4565.9,1,Female,45,No,No,Yes,No,0
3651,NILYDD3577,2418-TPEUN,1,Q3,3,Stayed,No,0,59,4681,,,IZFHCZLYP6184,1,Q3,Yes,2,56,Offer B,Yes,48.56,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1119.9,0.0,0,2719.36,3839.26,1,Female,58,No,No,Yes,Yes,1
3652,EDAGXV3498,3963-RYFNS,1,Q3,4,Stayed,No,0,20,5567,,,VWAESRHAS2471,1,Q3,No,0,72,Offer A,Yes,48.52,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.45,8013.55,0.0,90,3493.44,11596.99,1,Female,25,Yes,No,No,No,0
3653,FKOQHS1818,8540-ZQGEA,1,Q3,5,Stayed,No,0,40,4212,,,MHJSBQSQY9177,1,Q3,Yes,1,54,Offer B,Yes,32.72,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1102.4,0.0,0,1766.88,2869.28,1,Female,58,No,No,Yes,No,0
3654,MQGSPF7516,4137-JOPHL,1,Q3,4,Stayed,No,0,45,5306,,,QFWBXHMEV3564,1,Q3,No,0,50,Offer B,Yes,29.8,No,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.7,4304.5,0.0,0,1490.0,5794.5,1,Female,63,No,No,No,No,0
3655,CXJNHH5233,7801-CEDNV,1,Q3,3,Stayed,No,0,30,3560,,,EXGZFVOMM7525,1,Q3,Yes,10,27,,Yes,9.01,No,Yes,DSL,5,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.7,1421.75,0.0,0,243.27,1665.02,1,Male,33,No,No,Yes,No,0
3656,GLISBV6696,3658-QQJYD,1,Q3,4,Stayed,No,0,77,5974,,,TTBDSNWRF2434,1,Q3,No,0,62,Offer B,Yes,38.33,No,Yes,Cable,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,74.3,4698.05,0.0,0,2376.46,7074.51,1,Male,56,No,No,No,No,0
3657,CUILOB8312,1803-BGNBD,1,Q3,3,Stayed,No,0,63,3854,,,LERQUYNKJ3712,1,Q3,No,0,12,Offer D,Yes,37.63,No,Yes,DSL,26,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.3,654.5,0.0,130,451.56,1236.06,1,Female,59,No,No,No,No,0
3658,UYDHFM8129,6950-TWMYB,1,Q3,3,Stayed,No,0,48,4387,,,ZAZHTFLGJ9161,1,Q3,Yes,2,54,Offer B,Yes,46.7,No,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.95,4362.05,0.0,0,2521.8,6883.85,1,Male,31,No,No,Yes,Yes,8
3659,GKXEDN8578,5848-FHRFC,1,Q3,4,Stayed,No,0,63,5740,,,BUVJDWXTG2144,1,Q3,No,0,68,Offer A,Yes,2.83,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,1386.9,0.0,0,192.44,1579.34,1,Female,49,No,No,No,No,0
3660,OGFGZM4281,2243-FNMMI,1,Q3,3,Stayed,No,0,32,4958,,,GTYJMKWZG2539,1,Q3,No,0,20,Offer D,Yes,31.02,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,415.4,0.0,0,620.4,1035.8,1,Male,20,Yes,No,No,No,0
3661,LOEWAO8851,2511-MORQY,1,Q3,4,Stayed,No,0,41,4322,,,TGJLAXNXS3646,1,Q3,Yes,4,50,Offer B,Yes,10.33,Yes,Yes,DSL,6,No,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,54.9,2614.1,0.0,0,516.5,3130.6,1,Male,46,No,No,Yes,No,0
3662,CTUPLG3377,5356-KZCKT,1,Q3,4,Stayed,No,0,38,6490,,,RMIIMLYPH8285,1,Q3,No,0,58,Offer B,Yes,2.38,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1513.6,0.0,0,138.04,1651.64,1,Male,42,No,No,No,No,0
3663,JRNRTT1129,9470-XCCEM,1,Q3,3,Stayed,No,0,34,2622,,,DQVDFVWVC8141,1,Q3,Yes,4,35,,Yes,48.08,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.65,3161.6,0.0,40,1682.8,4884.4,1,Male,41,No,No,Yes,Yes,3
3664,NBOMLV2157,6519-CFDBX,1,Q3,3,Joined,No,0,45,4964,,,VMLUICMUW5724,1,Q3,No,0,2,,Yes,10.81,No,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,80.95,0.0,0,21.62,102.57,1,Female,31,No,No,No,No,0
3665,EEZMPA1628,3902-MIVLE,1,Q3,3,Stayed,No,0,62,5113,,,VWSGQRTKO2745,1,Q3,Yes,3,63,Offer B,Yes,12.15,Yes,Yes,DSL,21,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.7,4676.7,0.0,0,765.45,5442.15,1,Male,35,No,No,Yes,No,0
3666,YOVWDM8823,0409-WTMPL,1,Q3,3,Stayed,No,0,55,4761,,,JSJRJSSLQ8683,1,Q3,Yes,8,58,Offer B,Yes,37.95,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.65,6526.65,0.0,0,2201.1,8727.75,1,Female,35,No,No,Yes,No,0
3667,MUIITX8963,8763-KIAFH,1,Q3,4,Stayed,No,0,31,2269,,,LSWAKQWDB8998,1,Q3,Yes,10,27,,Yes,20.96,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,583.3,0.0,0,565.92,1149.22,1,Female,37,No,No,Yes,No,0
3668,BRBEFB1554,3669-WHAFY,1,Q3,3,Stayed,No,0,24,4144,,,GZHDNYWBP7449,1,Q3,Yes,7,71,Offer A,Yes,9.44,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8078.1,0.0,0,670.24,8748.34,1,Female,57,No,No,Yes,No,0
3669,XTAYWH4261,3055-VTCGS,1,Q3,3,Stayed,No,0,63,6312,,,LBPQHVIBQ6278,1,Q3,No,0,63,Offer B,Yes,27.38,No,Yes,DSL,9,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,58.55,3503.5,0.0,0,1724.94,5228.44,1,Female,35,No,No,No,No,0
3670,FFEWGC2594,3144-KMTWZ,1,Q3,4,Stayed,No,0,63,6035,,,QHXAGMLQQ2135,1,Q3,Yes,8,71,Offer A,Yes,26.56,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,0.0,90,1885.76,8645.21,1,Male,40,No,No,Yes,No,0
3671,HPWCOV9439,2007-QVGAW,1,Q3,4,Stayed,No,0,27,6303,,,IZVZFPKCX8257,1,Q3,Yes,10,68,Offer A,Yes,46.61,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.35,1292.65,0.0,0,3169.48,4462.13,1,Female,51,No,No,Yes,Yes,1
3672,WQMLAD9951,5207-PLSTK,1,Q3,4,Joined,No,0,58,5068,,,LTHFXIFZN3665,1,Q3,Yes,10,1,,Yes,26.26,No,Yes,DSL,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.75,48.75,0.0,0,26.26,75.01,1,Male,32,No,No,Yes,Yes,2
3673,NDXEBD3496,2155-AMQRX,1,Q3,3,Stayed,No,0,26,2885,,,VJFQCKKOV6861,1,Q3,No,0,28,,Yes,3.25,Yes,Yes,Cable,11,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.9,1505.15,0.0,0,91.0,1596.15,1,Female,37,No,No,No,No,0
3674,MPAKHG9811,6181-AXXYF,1,Q3,4,Stayed,No,0,71,4185,,,VNOZJSFZZ9266,1,Q3,Yes,3,72,Offer A,Yes,47.69,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1859.1,0.0,0,3433.68,5292.78,1,Male,54,No,No,Yes,Yes,2
3675,SDRVDP5681,5091-HFAZW,1,Q3,3,Joined,No,0,52,2686,,,LAMODTCPG4356,1,Q3,No,0,2,,Yes,46.78,No,Yes,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,168.5,0.0,10,93.56,272.06,1,Female,36,No,No,No,No,0
3676,RYKMAF6422,1568-LJSZU,1,Q3,3,Stayed,No,0,43,4451,,,JQHYJMYHK8271,1,Q3,Yes,4,68,Offer A,Yes,38.38,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.2,6392.85,0.0,0,2609.84,9002.69,1,Male,39,No,No,Yes,No,0
3677,UQQWSL9867,7416-CKTEP,1,Q3,4,Stayed,No,0,77,6064,,,QWCEVLBIP9118,1,Q3,Yes,10,57,Offer B,Yes,23.28,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1134.25,0.0,0,1326.96,2461.21,1,Female,54,No,No,Yes,No,0
3678,NMDDUD9555,2586-CWXVV,1,Q3,4,Stayed,No,0,78,4778,,,IJSCIEGWM3419,1,Q3,Yes,9,54,Offer B,No,0.0,No,Yes,Cable,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.4,1621.35,0.0,0,0.0,1621.35,1,Male,45,No,No,Yes,No,0
3679,WGNZLO8942,2348-KCJLT,1,Q3,3,Stayed,No,0,21,2059,,,GRCCRCUNV5356,1,Q3,Yes,8,44,Offer B,Yes,44.87,No,Yes,Cable,20,Yes,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,61.5,2722.2,0.0,150,1974.28,4846.48,1,Female,60,No,No,Yes,No,0
3680,BXNDUQ6824,8401-EMUWF,1,Q3,3,Stayed,No,0,36,4701,,,DUBGMVZEJ4399,1,Q3,Yes,10,42,Offer B,Yes,16.67,Yes,Yes,Cable,17,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.4,3058.3,0.0,0,700.14,3758.44,1,Male,64,No,No,Yes,Yes,1
3681,ECIGGR9339,4193-IBKSW,1,Q3,3,Stayed,No,0,67,6232,,,RDIJJJJXC5169,1,Q3,Yes,1,72,Offer A,Yes,35.33,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.75,1769.6,0.0,0,2543.76,4313.36,1,Male,27,Yes,No,Yes,Yes,1
3682,HNYWTP5424,5377-NDTOU,1,Q3,3,Stayed,No,0,39,4644,,,UBBVMXPPO5729,1,Q3,Yes,3,71,Offer A,Yes,9.5,Yes,Yes,Cable,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.05,6293.75,0.0,0,674.5,6968.25,1,Female,26,Yes,No,Yes,No,0
3683,QHDQEF7871,2474-LCNUE,1,Q3,5,Stayed,No,0,61,2590,,,WVQHCRHEM7313,1,Q3,Yes,5,23,Offer D,Yes,14.53,Yes,Yes,Cable,48,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,73.65,1642.75,0.0,0,334.19,1976.94,1,Female,20,Yes,No,Yes,No,0
3684,CXHDOP2711,0839-QNXME,1,Q3,3,Stayed,No,0,78,3986,,,YPIRQEKSA8522,1,Q3,No,0,30,,Yes,9.27,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,578.5,0.0,0,278.1,856.6,1,Female,35,No,No,No,No,0
3685,PYLMQI5986,3506-OVLKD,1,Q3,3,Stayed,No,0,80,4419,,,YLMBUXRNT8746,1,Q3,No,0,35,,Yes,49.13,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.2,954.9,0.0,0,1719.55,2674.45,1,Male,40,No,No,No,No,0
3686,NAKAJO8292,6650-VJONK,1,Q3,4,Joined,No,0,39,5913,,,XCDRMQMHW2242,1,Q3,No,0,1,,Yes,15.9,No,Yes,Cable,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.85,43.85,0.0,10,15.9,69.75,1,Male,54,No,No,No,No,0
3687,IVRXBN5214,2178-PMGCJ,1,Q3,3,Stayed,No,0,32,4838,,,PNYXFRVDH4549,1,Q3,No,0,22,Offer D,Yes,15.77,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.7,1490.4,0.0,0,346.94,1837.34,1,Male,22,Yes,No,No,No,0
3688,QVUECX3764,7492-TAFJD,1,Q3,4,Stayed,No,0,70,3345,,,CXKNQCJBB2643,1,Q3,Yes,5,7,,No,0.0,No,Yes,Cable,58,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,38.55,280.0,0.0,0,0.0,280.0,1,Male,26,Yes,No,Yes,No,0
3689,OMJRTK4527,2773-MADBQ,1,Q3,3,Stayed,No,0,40,2751,,,UNFROOZTR8667,1,Q3,No,0,36,,No,0.0,No,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.1,1901.25,0.0,0,0.0,1901.25,1,Female,46,No,No,No,No,0
3690,VFKBVB2486,6016-LVTJQ,1,Q3,3,Stayed,No,0,74,5099,,,JRVRXGKPM6569,1,Q3,Yes,7,34,,Yes,9.66,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,716.4,0.0,0,328.44,1044.84,1,Female,39,No,No,Yes,Yes,1
